"Transaction ID","Posting Date","Effective Date","Transaction Type","Amount","Check Number","Reference Number","Description","Transaction Category","Type","Balance","Memo","Extended Description"
"20191130 64148 6,228 1,778","11/30/2019","11/29/2019","Debit","-62.28000","","15680551","#403905 WAL-MART #1510 7625 DOERING DR FLORENCE KY Card 15 #1501","Shopping","POS","8755.64000","","#403905 WAL-MART #1510 7625 DOERING DR FLORENCE KY Card 15 #1501"
"20191128 64148 2,024 303,713","11/28/2019","11/28/2019","Debit","-20.24000","","15680550","Withdrawal Debit NINTENDO *AMERICAUS 800-255-3700 WA Date 11/28/19 43287 5816 Card 15 #1501","","Card","8817.92000","","Withdrawal Debit NINTENDO *AMERICAUS 800-255-3700 WA Date 11/28/19 43287 5816 Card 15 #1501"
"20191127 64148 1,264 423,306","11/27/2019","11/27/2019","Debit","-12.64000","","15680549","#724105 CVS/PHARM 06116--3 ERLANGER KY Card 15 #1501","","POS","8838.16000","","#724105 CVS/PHARM 06116--3 ERLANGER KY Card 15 #1501"
"20191127 64148 3,173 420,685","11/27/2019","11/27/2019","Debit","-31.73000","","15680548","#106529 AUTOZONE 0707 4112 DIXIE HWY ERLANGER KY Card 15 #1501","Auto & Transport","POS","8850.80000","","#106529 AUTOZONE 0707 4112 DIXIE HWY ERLANGER KY Card 15 #1501"
"20191127 64148 165,944 315,039","11/27/2019","11/27/2019","Credit","1659.44000","","15680547","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 967","","ACH","8882.53000","","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 967"
"20191125 64148 2,523 444,936","11/25/2019","11/25/2019","Debit","-25.23000","","15680546","#589725 WM SUPERCENTER # Wal-Mart Super Cen MILFORD OH Card 15 #1501","Shopping","POS","7223.09000","","#589725 WM SUPERCENTER # Wal-Mart Super Cen MILFORD OH Card 15 #1501"
"20191125 64148 1,200 334,548","11/25/2019","11/25/2019","Debit","-12.00000","","15680545","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 663","","ACH","7248.32000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 663"
"20191125 64148 878 285,418","11/25/2019","11/25/2019","Debit","-8.78000","","15680626","Withdrawal Debit UBER TRIP 8996 CA","","Card","7260.32000","","Withdrawal Debit UBER TRIP 8996 CA"
"20191123 64148 1,692 338,342","11/23/2019","11/23/2019","Debit","-16.92000","","15680625","#219815 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501","","POS","7269.10000","","#219815 KROGER #4 2150 DIX FORT MITCHELL KY Card 15 #1501"
"20191123 64148 659 295,288","11/23/2019","11/23/2019","Debit","-6.59000","","15680624","Withdrawal Debit WENDY'S #9311 317-275-6900 OH Date 11/22/19 43687 5814 Card 15 #1501","","Card","7286.02000","","Withdrawal Debit WENDY'S #9311 317-275-6900 OH Date 11/22/19 43687 5814 Card 15 #1501"
"20191122 64148 2,870 392,489","11/22/2019","11/22/2019","Debit","-28.70000","","15680623","#317028 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","7292.61000","","#317028 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20191121 64148 1,810 404,714","11/21/2019","11/21/2019","Debit","-18.10000","","15680622","#206123 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501","","POS","7321.31000","","#206123 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501"
"20191120 64148 1,028 386,852","11/20/2019","11/20/2019","Debit","-10.28000","","15680621","#602938 KROGER #901 3158 DIXIE HWY. ERLANGER KY Card 15 #1501","","POS","7339.41000","","#602938 KROGER #901 3158 DIXIE HWY. ERLANGER KY Card 15 #1501"
"20191120 64148 1,059 255,483","11/20/2019","11/20/2019","Debit","-10.59000","","15680620","Withdrawal Debit Spotify USA New York NY Date 11/20/19 27026 4899 Card 15 #1501","","Card","7349.69000","","Withdrawal Debit Spotify USA New York NY Date 11/20/19 27026 4899 Card 15 #1501"
"20191118 64148 3,800 471,834","11/18/2019","11/18/2019","Debit","-38.00000","","15680619","#927901 SPEEDWAY 3204 DIX ERLANGER KY Card 15 #1501","","POS","7360.28000","","#927901 SPEEDWAY 3204 DIX ERLANGER KY Card 15 #1501"
"20191118 64148 1,193 471,318","11/18/2019","11/18/2019","Debit","-11.93000","","15680618","#863300 KROGER #901 3158 DIXIE HWY. ERLANGER KY Card 15 #1501","","POS","7398.28000","","#863300 KROGER #901 3158 DIXIE HWY. ERLANGER KY Card 15 #1501"
"20191116 64148 2,500 308,383","11/16/2019","11/16/2019","Debit","-25.00000","","15680617","Withdrawal Debit TST* THE DRINKERY CINCINNATI OH Date 11/16/19 30535 5812 Card 15 #1501","","Card","7410.21000","","Withdrawal Debit TST* THE DRINKERY CINCINNATI OH Date 11/16/19 30535 5812 Card 15 #1501"
"20191115 64148 1,300 422,151","11/15/2019","11/15/2019","Debit","-13.00000","","15680616","Withdrawal Debit SKYLINE CHILI FT WRIGH FT WRIGHT KY Date 11/14/19 24786 5814 Card 15 #1501","","Card","7435.21000","","Withdrawal Debit SKYLINE CHILI FT WRIGH FT WRIGHT KY Date 11/14/19 24786 5814 Card 15 #1501"
"20191115 64148 100,942 292,064","11/15/2019","11/15/2019","Debit","-1009.42000","","15680615","NAVI  ED SERV PP TYPE: STUDNTLOAN  ID: 1101 DATA: ACH TRANSACTION CO: NAVI  ED SERV PP ACH ECC PPD ACH Trace 811","","ACH","7448.21000","","NAVI  ED SERV PP TYPE: STUDNTLOAN  ID: 1101 DATA: ACH TRANSACTION CO: NAVI  ED SERV PP ACH ECC PPD ACH Trace 811"
"20191114 64148 1,484 455,966","11/14/2019","11/14/2019","Debit","-14.84000","","15680614","#757046 KROGER #477 2150 DIXIE HWY. FORT MITCHELL KY Card 15 #1501","","POS","8457.63000","","#757046 KROGER #477 2150 DIXIE HWY. FORT MITCHELL KY Card 15 #1501"
"20191114 64148 1,100 365,132","11/14/2019","11/14/2019","Debit","-11.00000","","15680613","Withdrawal Debit RED ROBIN NO 97 MILFORD OH Date 11/14/19 43686 5812 Card 15 #1501","Food & Dining","Card","8472.47000","","Withdrawal Debit RED ROBIN NO 97 MILFORD OH Date 11/14/19 43686 5812 Card 15 #1501"
"20191114 64148 165,945 292,333","11/14/2019","11/14/2019","Credit","1659.45000","","15680612","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 993","","ACH","8483.47000","","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 993"
"20191113 64148 20,793 290,616","11/13/2019","11/13/2019","Debit","-207.93000","","15680611","FEDLOANSERVICING TYPE: STDNT LOAN  ID: 0801 DATA: ACH TRANSACTION CO: FEDLOANSERVICING ACH ECC PPD ACH Trace 252","","ACH","6824.02000","","FEDLOANSERVICING TYPE: STDNT LOAN  ID: 0801 DATA: ACH TRANSACTION CO: FEDLOANSERVICING ACH ECC PPD ACH Trace 252"
"20191113 64148 1,500 290,611","11/13/2019","11/13/2019","Debit","-15.00000","","15680610","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 055","","ACH","7031.95000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 055"
"20191111 64148 3,400 365,175","11/11/2019","11/11/2019","Debit","-34.00000","","15680609","#017878 SPEEDWAY 3204 DIX ERLANGER KY Card 15 #1501","","POS","7046.95000","","#017878 SPEEDWAY 3204 DIX ERLANGER KY Card 15 #1501"
"20191111 64148 1,048 364,796","11/11/2019","11/11/2019","Debit","-10.48000","","15680608","#609549 KROGER #901 3158 DIXIE HWY. ERLANGER KY Card 15 #1501","","POS","7080.95000","","#609549 KROGER #901 3158 DIXIE HWY. ERLANGER KY Card 15 #1501"
"20191111 64148 2,539 349,388","11/11/2019","11/11/2019","Debit","-25.39000","","15680607","#915577 AMAZON.COM*GI3N46883 SEATTLE WA Card 15 #1501","","Bill Pay","7091.43000","","#915577 AMAZON.COM*GI3N46883 SEATTLE WA Card 15 #1501"
"20191111 64148 2,861 343,351","11/11/2019","11/11/2019","Debit","-28.61000","","15680606","#930320 AMAZON.COM*3N84K3KK3 SEATTLE WA Card 15 #1501","","Bill Pay","7116.82000","","#930320 AMAZON.COM*3N84K3KK3 SEATTLE WA Card 15 #1501"
"20191111 64148 4,000 266,497","11/11/2019","11/11/2019","Debit","-40.00000","","15680605","Withdrawal Debit DAVE & BUSTER'S INC. 9588 TX Date 11/09/19 42957 7994 Card 15 #1501","","Card","7145.43000","","Withdrawal Debit DAVE & BUSTER'S INC. 9588 TX Date 11/09/19 42957 7994 Card 15 #1501"
"20191111 64148 1,200 262,098","11/11/2019","11/11/2019","Debit","-12.00000","","15680604","Withdrawal Debit DAVE & BUSTERS #11 SPRINGDALE OH Date 11/09/19 31027 5814 Card 15 #1501","","Card","7185.43000","","Withdrawal Debit DAVE & BUSTERS #11 SPRINGDALE OH Date 11/09/19 31027 5814 Card 15 #1501"
"20191110 64148 2,000 305,163","11/10/2019","11/10/2019","Debit","-20.00000","","15680603","Withdrawal Debit SQU*SQ *HIGHER GRAVITY Cincinnati OH Date 11/10/19 43284 5499 Card 15 #1501","","Card","7197.43000","","Withdrawal Debit SQU*SQ *HIGHER GRAVITY Cincinnati OH Date 11/10/19 43284 5499 Card 15 #1501"
"20191110 64148 1,651 285,366","11/10/2019","11/10/2019","Debit","-16.51000","","15680602","Withdrawal Debit SQ *SQ *HUMBLE MONK BR Cincinnati OH Date 11/09/19 43287 5813 Card 15 #1501","","Card","7217.43000","","Withdrawal Debit SQ *SQ *HUMBLE MONK BR Cincinnati OH Date 11/09/19 43287 5813 Card 15 #1501"
"20191109 64148 699 329,947","11/9/2019","11/9/2019","Debit","-6.99000","","15680601","#254451 WENDY'S - NEWPOR 57 CAROTHERS RD NEWPORT KY Card 15 #1501","","POS","7233.94000","","#254451 WENDY'S - NEWPOR 57 CAROTHERS RD NEWPORT KY Card 15 #1501"
"20191109 64148 3,866 328,827","11/9/2019","11/9/2019","Debit","-38.66000","","15680600","#030429 THE PARTY SOUR 95 RIVIERA DRIVE BELLEVUE KY Card 15 #1501","","POS","7240.93000","","#030429 THE PARTY SOUR 95 RIVIERA DRIVE BELLEVUE KY Card 15 #1501"
"20191108 64148 4,027 405,662","11/8/2019","11/8/2019","Debit","-40.27000","","15680599","#217742 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501","","POS","7279.59000","","#217742 KROGER #9 3158 DIX ERLANGER KY Card 15 #1501"
"20191107 64148 2,100 2,731","11/7/2019","11/6/2019","Debit","-21.00000","","15680598","Withdrawal Debit Old National Ctr_Lobby INDIANAPOLIS IN Date 11/05/19 34555 5813 Card 15 #1501","","Card","7319.86000","","Withdrawal Debit Old National Ctr_Lobby INDIANAPOLIS IN Date 11/05/19 34555 5813 Card 15 #1501"
"20191106 64148 2,480 438,106","11/6/2019","11/6/2019","Debit","-24.80000","","15680597","Withdrawal Debit KRUEGERS INDIANAPOLIS IN Date 11/05/19 24787 5812 Card 15 #1501","","Card","7340.86000","","Withdrawal Debit KRUEGERS INDIANAPOLIS IN Date 11/05/19 24787 5812 Card 15 #1501"
"20191105 64148 4,350 421,710","11/5/2019","11/5/2019","Debit","-43.50000","","15680596","#783076 SS OLD NATIO-509559 502 N NEW JERSEY S INDIANAPOLIS IN Card 15 #1501","","ATM","7365.66000","","#783076 SS OLD NATIO-509559 502 N NEW JERSEY S INDIANAPOLIS IN Card 15 #1501"
"20191105 64148 1,289 381,304","11/5/2019","11/5/2019","Debit","-12.89000","","15680595","#715174 WM SUPERCENTER # Wal-Mart Super Cen MILFORD OH Card 15 #1501","Shopping","POS","7409.16000","","#715174 WM SUPERCENTER # Wal-Mart Super Cen MILFORD OH Card 15 #1501"
"20191104 64148 909 535,510","11/4/2019","11/4/2019","Debit","-9.09000","","15680594","#389928 WM SUPERCENTER # Wal-Mart Super Cen MILFORD OH Card 15 #1501","Shopping","POS","7422.05000","","#389928 WM SUPERCENTER # Wal-Mart Super Cen MILFORD OH Card 15 #1501"
"20191104 64148 688 6,361","11/4/2019","11/4/2019","Debit","-6.88000","","15680593","Withdrawal Debit UBER TRIP 8996 CA Date 11/03/19 42955 4121 Card 15 #1501","","Card","7431.14000","","Withdrawal Debit UBER TRIP 8996 CA Date 11/03/19 42955 4121 Card 15 #1501"
"20191103 64148 4,000 293,299","11/3/2019","11/3/2019","Debit","-40.00000","","15680592","#017751 UNITED DAIRY FAR MILFORD OH Card 15 #1501","","POS","7438.02000","","#017751 UNITED DAIRY FAR MILFORD OH Card 15 #1501"
"20191102 64148 1,344 360,064","11/2/2019","11/2/2019","Debit","-13.44000","","15680591","#623817 KROGER #929 1 WEST CORRY STREE CINCINNATI OH Card 15 #1501","","POS","7478.02000","","#623817 KROGER #929 1 WEST CORRY STREE CINCINNATI OH Card 15 #1501"
"20191102 64148 932 285,435","11/2/2019","11/2/2019","Debit","-9.32000","","15680590","#259165 AMAZON.COM*V212N2OU3 SEATTLE WA Card 15 #1501","","Bill Pay","7491.46000","","#259165 AMAZON.COM*V212N2OU3 SEATTLE WA Card 15 #1501"
"20191101 64148 11,000 556,163","11/1/2019","11/1/2019","Debit","-110.00000","","15680589","#001523 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501","","ATM","7500.78000","","#001523 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501"
"20191031 64148 1,812 421,844","10/31/2019","10/30/2019","Debit","-18.12000","","15680588","#138704 AMAZON.COM*1F0F31BN3 SEATTLE WA Card 15 #1501","","POS","7610.78000","","#138704 AMAZON.COM*1F0F31BN3 SEATTLE WA Card 15 #1501"
"20191031 64148 165,945 307,493","10/31/2019","10/31/2019","Credit","1659.45000","","15680587","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 970","","ACH","7628.90000","","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 970"
"20191030 64148 9,114 429,933","10/30/2019","10/30/2019","Debit","-91.14000","","15680586","#101986 AMAZON.COM*3N27B5GR3 SEATTLE WA Card 15 #1501","","Bill Pay","5969.45000","","#101986 AMAZON.COM*3N27B5GR3 SEATTLE WA Card 15 #1501"
"20191029 64148 4,000 403,640","10/29/2019","10/29/2019","Debit","-40.00000","","15680806","#617764 THORNTONS #0073 - Erlanger KY Card 15 #1501","","POS","6060.59000","","#617764 THORNTONS #0073 - Erlanger KY Card 15 #1501"
"20191028 64148 779 369,075","10/28/2019","10/28/2019","Debit","-7.79000","","15680804","Withdrawal Debit SMOOTHIE KING - 0522 - CINCINNATI OH Date 10/27/19 31463 5814 Card 15 #1501","","Card","6100.59000","","Withdrawal Debit SMOOTHIE KING - 0522 - CINCINNATI OH Date 10/27/19 31463 5814 Card 15 #1501"
"20191028 64148 1,000 319,091","10/28/2019","10/28/2019","Debit","-10.00000","","15680802","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 805","","ACH","6108.38000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 805"
"20191027 64148 2,372 256,867","10/27/2019","10/27/2019","Debit","-23.72000","","15680800","#643807 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","6118.38000","","#643807 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20191026 64148 5,096 317,609","10/26/2019","10/26/2019","Debit","-50.96000","","15680798","#860459 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501","","POS","6142.10000","","#860459 KROGER #9 1 WEST C CINCINNATI OH Card 15 #1501"
"20191023 64148 3,400 394,565","10/23/2019","10/23/2019","Debit","-34.00000","","15680796","Withdrawal Debit UNITED DAIRY FARMERS # INDEPENDENCE KY Date 10/22/19 41576 5542 Card 15 #1501","","Card","6193.06000","","Withdrawal Debit UNITED DAIRY FARMERS # INDEPENDENCE KY Date 10/22/19 41576 5542 Card 15 #1501"
"20191023 64148 7,532 391,108","10/23/2019","10/23/2019","Debit","-75.32000","","15680794","#053685 KROGER #4 7685 MAL FLORENCE KY Card 15 #1501","","POS","6227.06000","","#053685 KROGER #4 7685 MAL FLORENCE KY Card 15 #1501"
"20191021 64148 1,705 404,496","10/21/2019","10/21/2019","Debit","-17.05000","","15680792","Withdrawal Debit CHIPOTLE 1103 CINCINNATI OH Date 10/20/19 31026 5814 Card 15 #1501","Food & Dining","Card","6302.38000","","Withdrawal Debit CHIPOTLE 1103 CINCINNATI OH Date 10/20/19 31026 5814 Card 15 #1501"
"20191019 64148 2,500 277,781","10/19/2019","10/19/2019","Debit","-25.00000","","15680790","#000506 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501","","ATM","6319.43000","","#000506 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501"
"20191019 64148 1,852 10,629","10/19/2019","10/19/2019","Debit","-18.52000","","15680788","Withdrawal Debit GOODWILL INDUSTRIES 90 BELLEVUE KY Date 10/18/19 22707 8398 Card 15 #1501","Gifts & Donations","Card","6344.43000","","Withdrawal Debit GOODWILL INDUSTRIES 90 BELLEVUE KY Date 10/18/19 22707 8398 Card 15 #1501"
"20191018 64148 4,500 406,873","10/18/2019","10/18/2019","Debit","-45.00000","","15680786","#000484 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501","","ATM","6362.95000","","#000484 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501"
"20191017 64148 165,945 292,298","10/17/2019","10/17/2019","Credit","1659.45000","","15680784","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 822","","ACH","6407.95000","","TATA TYPE: DIRECT DEP  ID: 1103  CO: TATA DATA: 5906        73 ACH ECC PPD ACH Trace 822"
"20191016 64148 3,000 391,600","10/16/2019","10/16/2019","Debit","-30.00000","","15680782","#737654 UNITED DAIRY FAR MILFORD OH Card 15 #1501","","POS","4748.50000","","#737654 UNITED DAIRY FAR MILFORD OH Card 15 #1501"
"20191016 64148 2,000 326,279","10/16/2019","10/16/2019","Debit","-20.00000","","15680780","Withdrawal Debit QUAKER STEAK LUBE MIL MILFORD OH Date 10/15/19 41733 5812 Card 15 #1501","","Card","4778.50000","","Withdrawal Debit QUAKER STEAK LUBE MIL MILFORD OH Date 10/15/19 41733 5812 Card 15 #1501"
"20191016 64148 100,942 288,017","10/16/2019","10/16/2019","Debit","-1009.42000","","15680778","NAVI  ED SERV PP TYPE: STUDNTLOAN  ID: 1101 DATA: ACH TRANSACTION CO: NAVI  ED SERV PP ACH ECC PPD ACH Trace 196","","ACH","4798.50000","","NAVI  ED SERV PP TYPE: STUDNTLOAN  ID: 1101 DATA: ACH TRANSACTION CO: NAVI  ED SERV PP ACH ECC PPD ACH Trace 196"
"20191015 64148 9,600 295,483","10/15/2019","10/15/2019","Debit","-96.00000","","15680776","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 735","","ACH","5807.92000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 735"
"20191015 64148 5,000 295,478","10/15/2019","10/15/2019","Debit","-50.00000","","15680774","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 475","","ACH","5903.92000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 475"
"20191014 64148 1,100 369,379","10/14/2019","10/14/2019","Debit","-11.00000","","15680772","#436248 USPS KIOSK 20176 3135 DIXIE HWY ERLANGER KY Card 15 #1501","","POS","5953.92000","","#436248 USPS KIOSK 20176 3135 DIXIE HWY ERLANGER KY Card 15 #1501"
"20191013 64148 45,038 257,441","10/13/2019","10/13/2019","Debit","-450.38000","","15680770","#460258 MICRO ELECTRONIC 11755 Mosteller Ro Sharonville OH Card 15 #1501","","POS","5964.92000","","#460258 MICRO ELECTRONIC 11755 Mosteller Ro Sharonville OH Card 15 #1501"
"20191012 64148 5,500 310,516","10/12/2019","10/12/2019","Debit","-55.00000","","15680768","#009983 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501","","ATM","6415.30000","","#009983 CINFED CU 15 GEORGE HUSER DR FT WRIGHT KY Card 15 #1501"
"20191012 64148 1,200 269,222","10/12/2019","10/12/2019","Debit","-12.00000","","15680766","Withdrawal Debit DESI SPICE INDIAN REST BATAVIA OH Date 10/11/19 24785 5812 Card 15 #1501","","Card","6470.30000","","Withdrawal Debit DESI SPICE INDIAN REST BATAVIA OH Date 10/11/19 24785 5812 Card 15 #1501"
"20191011 64148 600 418,820","10/11/2019","10/11/2019","Debit","-6.00000","","15680764","Withdrawal Debit KENWOOD THEATRES CINCINNATI OH Date 10/10/19 43685 7832 Card 15 #1501","","Card","6482.30000","","Withdrawal Debit KENWOOD THEATRES CINCINNATI OH Date 10/10/19 43685 7832 Card 15 #1501"
"20191011 64148 20,793 293,489","10/11/2019","10/11/2019","Debit","-207.93000","","15680762","FEDLOANSERVICING TYPE: STDNT LOAN  ID: 0801 DATA: ACH TRANSACTION CO: FEDLOANSERVICING ACH ECC PPD ACH Trace 803","","ACH","6488.30000","","FEDLOANSERVICING TYPE: STDNT LOAN  ID: 0801 DATA: ACH TRANSACTION CO: FEDLOANSERVICING ACH ECC PPD ACH Trace 803"
"20191011 64148 2,100 261,655","10/11/2019","10/11/2019","Debit","-21.00000","","15680760","Withdrawal Debit DOS AMIGOS FOUR MILFORD OH Date 10/10/19 24783 5812 Card 15 #1501","","Card","6696.23000","","Withdrawal Debit DOS AMIGOS FOUR MILFORD OH Date 10/10/19 24783 5812 Card 15 #1501"
"20191010 64148 17,000 358,716","10/10/2019","10/10/2019","Debit","-170.00000","","15680758","Withdrawal Trans To SKUBAK,RITA A 1608 Share 0000","","Transfer","6717.23000","","Withdrawal Trans To SKUBAK,RITA A 1608 Share 0000"
"20191009 64148 638 327,998","10/9/2019","10/9/2019","Debit","-6.38000","","15680754","#685339 MCDONALD'S F11530 990 LILA AVE MILFORD OH Card 15 #1501","Food & Dining","POS","6887.23000","","#685339 MCDONALD'S F11530 990 LILA AVE MILFORD OH Card 15 #1501"
"20191009 64148 1,500 285,203","10/9/2019","10/9/2019","Debit","-15.00000","","15680640","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 831","","ACH","6893.61000","","VENMO TYPE: PAYMENT  ID: 1992  CO: VENMO ACH ECC WEB ACH Trace 831"
"20191008 64148 1,350 404,126","10/8/2019","10/8/2019","Debit","-13.50000","","15680639","#345510 KROGER #4 130 PAVI NEWPORT KY Card 15 #1501","","POS","6908.61000","","#345510 KROGER #4 130 PAVI NEWPORT KY Card 15 #1501"
"20191008 64148 4,100 399,212","10/8/2019","10/8/2019","Debit","-41.00000","","15680638","#945171 UNITED DAIRY FAR MILFORD OH Card 15 #1501","","POS","6922.11000","","#945171 UNITED DAIRY FAR MILFORD OH Card 15 #1501"
"20191008 64148 948 398,495","10/8/2019","10/8/2019","Debit","-9.48000","","15680637","#654446 WAL-MART #5499 201 CHAMBER DRIVE MILFORD OH Card 15 #1501","Shopping","POS","6963.11000","","#654446 WAL-MART #5499 201 CHAMBER DRIVE MILFORD OH Card 15 #1501"
